project_id;proj_name;prof_pk;volgnr;prof_ids;prof_wpeil;prof_opm;prof_hpeil;prof_lpeil;prof_rpeil;code;sub_code;tekencode;afstand;afst_afw;afst_bron;bk;bk_eenheid;bk_afw;bk_bron;ok;ok_eenheid;ok_afw;ok_bron;opm;_bk_wp;_bk_nap;_ok_nap;_ok_wp;fotos;datumtijd;method;stok_len;l1_len;gps_rd_x;gps_rd_y;gps_rd_z;gps_wgs_x;gps_wgs_y;gps_wgs_z;gps_h_afw;gps_z_afw;epsg;gps_z_nap_pole;last_modified
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;0;5#i0;-0.39;;-0.39;-0.39;-0.39;1;1;30;-0.109;0.02;gps;-0.06;mNAP;0.02;gps;;mNAP;;;;-33;-0.06;;;;2020-03-13T09:42:30.982Z;;2.0;0.07006;126160.616;486899.377;2.0069444312226556;4.963751288333333;52.36921719;44.957;0.01;0.02;4326.0;-0.06311556877734435;2020-03-13T09:42:30.982Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;1;5#i0;-0.39;;-0.39;-0.39;-0.39;22L;;999;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:42:40.674Z;;2.0;0.07006;126160.523;486899.434;1.6809449192322452;4.963749911666667;52.36921769333333;44.631;0.01;0.02;4326.0;-0.3891150807677548;2020-03-13T09:42:40.674Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;2;5#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;0.1;;manual;30.0;cm tov WP;;manual;49.0;cm tov WP;;manual;;30.0;-0.69;-0.88;49.0;;2020-03-13T09:44:12.440Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:12.440Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;3;5#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;0.5;;manual;35.0;cm tov WP;;manual;71.0;cm tov WP;;manual;;35.0;-0.74;-1.1;71.0;;2020-03-13T09:44:18.993Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:18.993Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;4;5#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;1.0;;manual;38.0;cm tov WP;;manual;78.0;cm tov WP;;manual;;38.0;-0.77;-1.17;78.0;;2020-03-13T09:44:24.767Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:24.767Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;5;5#i0;-0.39;;-0.39;-0.39;-0.39;99;7;;1.5;;manual;40.0;cm tov WP;;manual;78.0;cm tov WP;;manual;;40.0;-0.79;-1.17;78.0;;2020-03-13T09:44:31.137Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:31.137Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;6;5#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;2.0;;manual;35.0;cm tov WP;;manual;73.0;cm tov WP;;manual;;35.0;-0.74;-1.12;73.0;;2020-03-13T09:44:36.532Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:36.532Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;7;5#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;2.5;;manual;31.0;cm tov WP;;manual;55.0;cm tov WP;;manual;;31.0;-0.7;-0.9400000000000001;55.0;;2020-03-13T09:44:42.357Z;;;;;;;;;;;;4326.0;;2020-03-13T09:44:42.357Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;8;5#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;2.7;;manual;32.0;cm tov WP;;manual;45.0;cm tov WP;;manual;;32.0;-0.71;-0.8400000000000001;45.0;;2020-03-13T09:45:25.971Z;;;;;;;;;;;;4326.0;;2020-03-13T09:45:25.971Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;9;5#i0;-0.39;;-0.39;-0.39;-0.39;22R;;999;2.8;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;Profiel verplaatst ivm met restant stuw;0;-0.39;-0.39;0;1584092787822.jpg;2020-03-13T09:43:01.325Z;;2.0;0.07006;126160.541;486902.06;1.6839820610919523;4.963749951666667;52.369241300000006;44.634;0.01;0.02;4326.0;-0.38607793890804776;2020-03-13T09:46:32.357Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;4;10;5#i0;-0.39;;-0.39;-0.39;-0.39;2;2;30;2.84;0.02;gps;-0.06;mNAP;0.02;gps;;mNAP;;;;-33;-0.06;;;;2020-03-13T09:43:10.365Z;;2.0;0.07006;126160.581;486902.059;2.0059821732954353;4.963750543333333;52.36924128833333;44.956;0.01;0.02;4326.0;-0.06407782670456473;2020-03-13T09:43:10.365Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;0;6#i0;-0.39;;-0.39;-0.39;-0.36;1;1;200;-0.43;0.02;gps;0.09;mNAP;0.02;gps;;mNAP;;;;-48;0.09;;;;2020-03-13T09:49:04.255Z;;2.0;0.07006;126115.381;486906.393;2.155892937832397;4.963086515;52.36927787166666;45.106;0.01;0.02;4326.0;0.08583293783239722;2020-03-13T09:49:04.255Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;1;6#i0;-0.39;;-0.39;-0.39;-0.36;1;;200;-0.117;0.02;gps;-0.26;mNAP;0.02;gps;;mNAP;;;;-13;-0.26;;;;2020-03-13T09:49:12.237Z;;2.0;0.07006;126115.792;486906.448;1.813895084308185;4.963092541666667;52.369278388333335;44.764;0.01;0.02;4326.0;-0.2561649156918151;2020-03-13T09:49:12.237Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;2;6#i0;-0.39;;-0.39;-0.39;-0.36;22L;;200;0.0;0.03;gps;-0.39;mNAP;0.03;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:49:18.640Z;;2.0;0.07006;126115.807;486906.333;1.681893502109438;4.963092768333333;52.36927734999999;44.632;0.01;0.03;4326.0;-0.3881664978905619;2020-03-13T09:49:18.640Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;3;6#i0;-0.39;;-0.39;-0.39;-0.36;99;5;200;0.1;;manual;13.0;cm tov WP;;manual;15.0;cm tov WP;;manual;;13.0;-0.52;-0.54;15.0;;2020-03-13T09:50:40.370Z;;;;;;;;;;;;4326.0;;2020-03-13T09:50:40.370Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;4;6#i0;-0.39;;-0.39;-0.39;-0.36;99;5;;0.5;;manual;35.0;cm tov WP;;manual;70.0;cm tov WP;;manual;;35.0;-0.74;-1.0899999999999999;70.0;;2020-03-13T09:50:48.987Z;;;;;;;;;;;;4326.0;;2020-03-13T09:50:48.987Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;5;6#i0;-0.39;;-0.39;-0.39;-0.36;99;5;;1.0;;manual;40.0;cm tov WP;;manual;105.0;cm tov WP;;manual;;40.0;-0.79;-1.44;105.0;;2020-03-13T09:51:05.475Z;;;;;;;;;;;;4326.0;;2020-03-13T09:51:05.475Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;6;6#i0;-0.39;;-0.39;-0.39;-0.36;99;7;;1.5;;manual;43.0;cm tov WP;;manual;83.0;cm tov WP;;manual;;43.0;-0.8200000000000001;-1.22;83.0;;2020-03-13T09:51:19.245Z;;;;;;;;;;;;4326.0;;2020-03-13T09:51:19.245Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;7;6#i0;-0.39;;-0.39;-0.39;-0.36;99;6;;2.0;;manual;38.0;cm tov WP;;manual;73.0;cm tov WP;;manual;;38.0;-0.77;-1.12;73.0;;2020-03-13T09:51:30.706Z;;;;;;;;;;;;4326.0;;2020-03-13T09:51:30.706Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;8;6#i0;-0.39;;-0.39;-0.39;-0.36;99;6;;2.5;;manual;33.0;cm tov WP;;manual;57.0;cm tov WP;;manual;;33.0;-0.72;-0.96;57.0;;2020-03-13T09:51:46.020Z;;;;;;;;;;;;4326.0;;2020-03-13T09:51:46.020Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;9;6#i0;-0.39;;-0.39;-0.39;-0.36;99;6;;3.0;;manual;22.0;cm tov WP;;manual;28.0;cm tov WP;;manual;;22.0;-0.61;-0.67;28.0;;2020-03-13T09:51:53.606Z;;;;;;;;;;;;4326.0;;2020-03-13T09:51:53.606Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;10;6#i0;-0.39;;-0.39;-0.39;-0.36;22R;;200;3.1;0.03;gps;-0.36;mNAP;0.03;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:49:36.714Z;;2.0;0.07006;126118.837;486906.34;1.7069036984767783;4.963137256666667;52.369277571666665;44.657;0.01;0.03;4326.0;-0.36315630152322176;2020-03-13T09:49:36.714Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;11;6#i0;-0.39;;-0.39;-0.39;-0.36;2;;200;3.187;0.03;gps;-0.18;mNAP;0.03;gps;;mNAP;;;;-21;-0.18;;;;2020-03-13T09:49:52.421Z;;2.0;0.07006;126118.904;486906.285;1.8919031550549184;4.963138258333333;52.36927708500001;44.842;0.01;0.03;4326.0;-0.17815684494508166;2020-03-13T09:49:52.421Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;11;12;6#i0;-0.39;;-0.39;-0.39;-0.36;2;2;200;3.737;0.03;gps;-0.08;mNAP;0.03;gps;;mNAP;;;;-31;-0.08;;;;2020-03-13T09:50:07.269Z;;2.0;0.07006;126119.456;486906.191;1.9949036683384724;4.963146366666667;52.36927627;44.945;0.01;0.03;4326.0;-0.07515633166152756;2020-03-13T09:50:07.269Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;0;7#i0;-0.39;;-0.39;-0.39;0.77;1;1;78;-0.345;0.02;gps;0.21;mNAP;0.02;gps;;mNAP;;;;-60;0.21;;;;2020-03-13T09:57:11.153Z;;2.0;0.07006;126116.86;486957.169;2.2786143980922935;4.963103871666666;52.36973428666667;45.228;0.01;0.02;4326.0;0.20855439809229348;2020-03-13T09:57:11.153Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;1;7#i0;-0.39;;-0.39;-0.39;0.77;22L;;78;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;Laatste meting 11:00;0;-0.39;-0.39;0;;2020-03-13T10:00:02.611Z;;2.0;0.07006;126117.161;486957.338;1.681617789355328;4.963108275;52.36973582166667;44.631;0.01;0.02;4326.0;-0.3884422106446721;2020-03-13T10:00:32.919Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;2;7#i0;-0.39;;-0.39;-0.39;0.77;99;5;;0.1;;manual;25.0;cm tov WP;;manual;25.0;cm tov WP;;manual;;25.0;-0.64;-0.64;25.0;;2020-03-13T09:55:52.506Z;;;;;;;;;;;;4326.0;;2020-03-13T09:55:52.506Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;3;7#i0;-0.39;;-0.39;-0.39;0.77;99;5;;0.5;;manual;40.0;cm tov WP;;manual;50.0;cm tov WP;;manual;;40.0;-0.79;-0.89;50.0;;2020-03-13T09:55:55.630Z;;;;;;;;;;;;4326.0;;2020-03-13T09:55:55.630Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;4;7#i0;-0.39;;-0.39;-0.39;0.77;99;5;;1.0;;manual;50.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;50.0;-0.89;-1.2000000000000002;81.0;;2020-03-13T09:56:02.055Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:02.055Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;5;7#i0;-0.39;;-0.39;-0.39;0.77;99;7;;1.5;;manual;58.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;58.0;-0.97;-1.2000000000000002;81.0;;2020-03-13T09:56:06.373Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:06.374Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;6;7#i0;-0.39;;-0.39;-0.39;0.77;99;6;;2.0;;manual;58.0;cm tov WP;;manual;79.0;cm tov WP;;manual;;58.0;-0.97;-1.1800000000000002;79.0;;2020-03-13T09:56:14.140Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:14.140Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;7;7#i0;-0.39;;-0.39;-0.39;0.77;99;6;;2.5;;manual;53.0;cm tov WP;;manual;63.0;cm tov WP;;manual;;53.0;-0.92;-1.02;63.0;;2020-03-13T09:56:19.178Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:19.179Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;8;7#i0;-0.39;;-0.39;-0.39;0.77;99;6;;3.0;;manual;35.0;cm tov WP;;manual;35.0;cm tov WP;;manual;;35.0;-0.74;-0.74;35.0;;2020-03-13T09:56:29.437Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:29.437Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;9;7#i0;-0.39;;-0.39;-0.39;0.77;99;6;;3.2;;manual;28.0;cm tov WP;;manual;32.0;cm tov WP;;manual;;28.0;-0.67;-0.71;32.0;;2020-03-13T09:56:35.703Z;;;;;;;;;;;;4326.0;;2020-03-13T09:56:35.703Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;10;7#i0;-0.39;;-0.39;-0.39;0.77;22R;;;3.3;0.39;gps;0.77;mNAP;0.39;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:55:12.028Z;;2.0;0.07006;126119.778;486956.436;2.835613805958409;4.963146778333334;52.36972785333334;45.785;0.19;0.39;4326.0;0.7655538059584088;2020-03-13T09:55:12.028Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;11;7#i0;-0.39;;-0.39;-0.39;0.77;2;;78;3.4;;manual;-23.0;cm tov WP;;manual;;mNAP;;;;-23.0;-0.16;;;;2020-03-13T09:58:29.134Z;;;;;;;;;;;;4326.0;;2020-03-13T09:58:29.134Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;9;12;7#i0;-0.39;;-0.39;-0.39;0.77;2;2;78;3.6;;manual;-31.0;cm tov WP;;manual;;mNAP;;;;-31.0;-0.08000000000000002;;;;2020-03-13T09:58:42.835Z;;;;;;;;;;;;4326.0;;2020-03-13T09:58:49.884Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;0;8#i0;-0.39;;-0.39;-0.39;-0.39;1;1;78;-4.968;0.02;gps;0.8;mNAP;0.02;gps;;mNAP;;;Gewijzigde situatie;-119;0.8;;;1584087751695.jpg;2020-03-13T07:51:59.878Z;;4.0;0.07006;126145.641;487006.458;4.865406457604961;4.963522228333333;52.37017877833333;47.814;0.01;0.02;4326.0;0.7953464576049611;2020-03-13T09:08:05.203Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;1;8#i0;-0.39;;-0.39;-0.39;-0.39;1;;78;-2.48;0.02;gps;0.24;mNAP;0.02;gps;;mNAP;;;;-63;0.24;;;;2020-03-13T07:52:54.347Z;;4.0;0.07006;126143.149;487006.32;4.313396180409113;4.963485643333333;52.37017741333334;47.262;0.01;0.02;4326.0;0.24333618040911342;2020-03-13T07:52:54.347Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;2;8#i0;-0.39;;-0.39;-0.39;-0.39;1;;78;-0.669;0.02;gps;-0.21;mNAP;0.02;gps;;mNAP;;;;-18;-0.21;;;;2020-03-13T07:53:01.732Z;;4.0;0.07006;126141.344;487006.098;3.859386992714831;4.9634591566666675;52.370175315000004;46.808;0.01;0.02;4326.0;-0.21067300728516902;2020-03-13T07:53:01.732Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;3;8#i0;-0.39;;-0.39;-0.39;-0.39;22L;;78;0.0;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;Eerste meting controle waterlijn;0;-0.39;-0.39;0;;2020-03-13T07:53:10.497Z;;4.0;0.07006;126140.706;487005.897;3.6843820220714525;4.963449805;52.370173476666665;46.633;0.01;0.02;4326.0;-0.3856779779285475;2020-03-13T09:08:31.727Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;4;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;0.1;;manual;2.0;cm tov WP;;manual;2.0;cm tov WP;;manual;;2.0;-0.41000000000000003;-0.41000000000000003;2.0;;2020-03-13T07:57:29.158Z;;;;;;;;;;;;4326.0;;2020-03-13T07:57:29.158Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;5;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;0.5;;manual;12.0;cm tov WP;;manual;12.0;cm tov WP;;manual;;12.0;-0.51;-0.51;12.0;;2020-03-13T07:57:35.140Z;;;;;;;;;;;;4326.0;;2020-03-13T07:57:35.140Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;6;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;1.0;;manual;23.0;cm tov WP;;manual;23.0;cm tov WP;;manual;;23.0;-0.62;-0.62;23.0;;2020-03-13T07:57:42.112Z;;;;;;;;;;;;4326.0;;2020-03-13T07:57:42.112Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;7;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;1.5;;manual;34.0;cm tov WP;;manual;34.0;cm tov WP;;manual;;34.0;-0.73;-0.73;34.0;;2020-03-13T07:57:47.343Z;;;;;;;;;;;;4326.0;;2020-03-13T07:57:47.343Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;8;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;2.0;;manual;40.0;cm tov WP;;manual;40.0;cm tov WP;;manual;;40.0;-0.79;-0.79;40.0;;2020-03-13T07:57:52.074Z;;;;;;;;;;;;4326.0;;2020-03-13T07:57:52.074Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;9;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;3.0;;manual;55.0;cm tov WP;;manual;58.0;cm tov WP;;manual;;55.0;-0.9400000000000001;-0.97;58.0;;2020-03-13T07:58:02.876Z;;;;;;;;;;;;4326.0;;2020-03-13T07:58:02.876Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;10;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;4.0;;manual;71.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;71.0;-1.1;-1.1400000000000001;75.0;;2020-03-13T07:58:10.664Z;;;;;;;;;;;;4326.0;;2020-03-13T07:58:10.664Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;11;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;5.0;;manual;75.0;cm tov WP;;manual;80.0;cm tov WP;;manual;;75.0;-1.1400000000000001;-1.19;80.0;;2020-03-13T07:58:29.779Z;;;;;;;;;;;;4326.0;;2020-03-13T07:58:29.779Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;12;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;6.0;;manual;78.0;cm tov WP;;manual;82.0;cm tov WP;;manual;;78.0;-1.17;-1.21;82.0;;2020-03-13T07:58:49.119Z;;;;;;;;;;;;4326.0;;2020-03-13T07:58:49.119Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;13;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;7.0;;manual;68.0;cm tov WP;;manual;82.0;cm tov WP;;manual;;68.0;-1.07;-1.21;82.0;;2020-03-13T07:58:56.099Z;;;;;;;;;;;;4326.0;;2020-03-13T07:58:56.099Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;14;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;8.0;;manual;80.0;cm tov WP;;manual;82.0;cm tov WP;;manual;;80.0;-1.19;-1.21;82.0;;2020-03-13T07:59:01.571Z;;;;;;;;;;;;4326.0;;2020-03-13T07:59:01.571Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;15;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;9.0;;manual;82.0;cm tov WP;;manual;90.0;cm tov WP;;manual;;82.0;-1.21;-1.29;90.0;;2020-03-13T07:59:06.884Z;;;;;;;;;;;;4326.0;;2020-03-13T07:59:06.884Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;16;8#i0;-0.39;;-0.39;-0.39;-0.39;99;5;;10.0;;manual;81.0;cm tov WP;;manual;90.0;cm tov WP;;manual;;81.0;-1.2000000000000002;-1.29;90.0;;2020-03-13T07:59:14.130Z;;;;;;;;;;;;4326.0;;2020-03-13T08:11:04.624Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;17;8#i0;-0.39;;-0.39;-0.39;-0.39;99;7;;11.0;;manual;82.0;cm tov WP;;manual;93.0;cm tov WP;;manual;;82.0;-1.21;-1.32;93.0;;2020-03-13T07:59:28.294Z;;;;;;;;;;;;4326.0;;2020-03-13T07:59:28.294Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;18;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;12.0;;manual;89.0;cm tov WP;;manual;96.0;cm tov WP;;manual;;89.0;-1.28;-1.35;96.0;;2020-03-13T07:59:43.374Z;;;;;;;;;;;;4326.0;;2020-03-13T07:59:43.374Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;19;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;12.5;;manual;88.0;cm tov WP;;manual;93.0;cm tov WP;;manual;;88.0;-1.27;-1.32;93.0;;2020-03-13T08:00:09.411Z;;;;;;;;;;;;4326.0;;2020-03-13T08:00:09.411Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;20;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;13.0;;manual;72.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;72.0;-1.1099999999999999;-1.1400000000000001;75.0;;2020-03-13T08:00:14.282Z;;;;;;;;;;;;4326.0;;2020-03-13T08:00:14.282Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;21;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;14.0;;manual;70.0;cm tov WP;;manual;78.0;cm tov WP;;manual;;70.0;-1.0899999999999999;-1.17;78.0;;2020-03-13T08:00:33.696Z;;;;;;;;;;;;4326.0;;2020-03-13T08:00:33.696Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;22;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;15.0;;manual;70.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;70.0;-1.0899999999999999;-1.1400000000000001;75.0;;2020-03-13T08:00:44.734Z;;;;;;;;;;;;4326.0;;2020-03-13T08:00:44.734Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;23;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;16.0;;manual;69.0;cm tov WP;;manual;75.0;cm tov WP;;manual;;69.0;-1.08;-1.1400000000000001;75.0;;2020-03-13T08:00:55.266Z;;;;;;;;;;;;4326.0;;2020-03-13T08:00:55.266Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;24;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;17.0;;manual;80.0;cm tov WP;;manual;85.0;cm tov WP;;manual;;80.0;-1.19;-1.24;85.0;;2020-03-13T08:01:08.961Z;;;;;;;;;;;;4326.0;;2020-03-13T08:01:08.961Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;25;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;18.0;;manual;82.0;cm tov WP;;manual;90.0;cm tov WP;;manual;;82.0;-1.21;-1.29;90.0;;2020-03-13T08:01:17.728Z;;;;;;;;;;;;4326.0;;2020-03-13T08:01:17.728Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;26;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;19.0;;manual;83.0;cm tov WP;;manual;98.0;cm tov WP;;manual;;83.0;-1.22;-1.37;98.0;;2020-03-13T08:01:31.949Z;;;;;;;;;;;;4326.0;;2020-03-13T08:01:31.949Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;27;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;20.0;;manual;78.0;cm tov WP;;manual;93.0;cm tov WP;;manual;;78.0;-1.17;-1.32;93.0;;2020-03-13T08:02:16.681Z;;;;;;;;;;;;4326.0;;2020-03-13T08:02:16.681Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;28;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;20.5;;manual;48.0;cm tov WP;;manual;77.0;cm tov WP;;manual;;48.0;-0.87;-1.1600000000000001;77.0;;2020-03-13T08:02:30.744Z;;;;;;;;;;;;4326.0;;2020-03-13T08:02:30.744Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;29;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;21.0;;manual;35.0;cm tov WP;;manual;92.0;cm tov WP;;manual;;35.0;-0.74;-1.31;92.0;;2020-03-13T08:02:41.028Z;;;;;;;;;;;;4326.0;;2020-03-13T08:02:41.028Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;30;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;21.5;;manual;30.0;cm tov WP;;manual;85.0;cm tov WP;;manual;;30.0;-0.69;-1.24;85.0;;2020-03-13T08:02:55.107Z;;;;;;;;;;;;4326.0;;2020-03-13T08:02:55.107Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;31;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;;22.0;;manual;28.0;cm tov WP;;manual;65.0;cm tov WP;;manual;;28.0;-0.67;-1.04;65.0;;2020-03-13T08:03:07.116Z;;;;;;;;;;;;4326.0;;2020-03-13T08:03:07.116Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;32;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;200;22.5;;manual;20.0;cm tov WP;;manual;31.0;cm tov WP;;manual;;20.0;-0.5900000000000001;-0.7;31.0;;2020-03-13T08:03:20.646Z;;;;;;;;;;;;4326.0;;2020-03-13T08:03:20.646Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;33;8#i0;-0.39;;-0.39;-0.39;-0.39;99;6;200;22.7;;manual;14.0;cm tov WP;;manual;14.0;cm tov WP;;manual;;14.0;-0.53;-0.53;14.0;;2020-03-13T08:03:33.145Z;;;;;;;;;;;;4326.0;;2020-03-13T08:03:33.145Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;34;8#i0;-0.39;;-0.39;-0.39;-0.39;22R;;200;22.8;0.02;gps;-0.39;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;1584087707788.jpg;2020-03-13T08:05:50.470Z;;2.0;0.07006;126118.388;487006.227;1.6753119540764976;4.963122093333332;52.37017527166666;44.624;0.01;0.02;4326.0;-0.39474804592350243;2020-03-13T08:21:51.178Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;35;8#i0;-0.39;;-0.39;-0.39;-0.39;2;;200;22.9;;manual;-32.0;cm tov WP;;manual;;mNAP;;;;-32.0;-0.07;;;;2020-03-13T08:07:22.869Z;;;;;;;;;;;;4326.0;;2020-03-13T08:09:26.498Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;5;36;8#i0;-0.39;;-0.39;-0.39;-0.39;2;2;200;23.4;;manual;-57.0;cm tov WP;;manual;;mNAP;;;;-57.0;0.17999999999999994;;;;2020-03-13T08:07:00.944Z;;;;;;;;;;;;4326.0;;2020-03-13T08:09:31.170Z
